,CD141+,CD1C+,IL7R+CCR7-,IL7R+CCR7+
PNPLA2,15.2631990489033,11.7922477849751,15.4485551563891,10.0454897390761
CRACR2B,4.44444927017636,1.20399603883329,2.58391087057711,3.75423680514143
CD151,4.9911285109917,3.70299611232501,6.41876792570356,5.89924259782
POLR2L,23.5188184773222,13.4567467370067,35.1874961082239,29.018080804714
TSPAN4,1.497520637634,0.921806246475342,1.19839317726304,0.409424558273427
CHID1,4.60876225995715,3.05549540637179,3.22765760457088,1.71274506651673
AP2A2,21.1513772029788,13.4541581289034,8.84976515191191,9.00346851152095
MUC6,2.28327476242577,0.61223608097135,0.630597295795605,0.648572471320114
TOLLIP,6.01991193783771,4.40589836874854,3.9864984025863,1.74158185737423
MOB2,8.45023486310935,4.71729449920628,7.08669106886516,7.22138002547179
DUSP8,0.802560530123168,0.729022731485929,0.75821214778958,1.40621218286168
IFITM10,8.69023040022071,1.0316850115365,2.05927902296969,2.24948156395023
RP11-295K3.1,23.3128223555686,8.58735292769135,12.4583528702654,13.6810574649605
CTSD,37.1001819128431,13.8152062005495,22.0605041334642,22.8412763266106
TNNI2,128.870386541147,17.0020857757364,78.4705711165482,53.518692791963
LSP1,1025.39180794249,568.406987249587,1255.80886028206,1992.54962699257
TNNT3,4.48986466681207,4.02019921342153,6.16065283660127,4.99078032627391
MRPL23,4.56591747647439,5.01476154056799,5.22861964399134,2.64121601114656
IGF2,1.5290408693948,0.179217602840659,9.40250721914696,0.0545830882358
ASCL2,2.61154775814857,3.93693269177534,1.60982855984569,0.922342195647597
C11orf21,18.0618699094677,29.7861661929113,14.416630917854,5.57324008688952
TSPAN32,5.4261057020953,11.0900636980591,4.78451551481323,1.53119017599625
CD81,5.98453079460401,4.6118986307631,6.18853759199869,5.01318056472327
TSSC4,10.6814900792424,6.74974336926473,10.2374956831628,6.87382545537083
KCNQ1,5.18288061648135,10.6776954166688,2.21973842436718,1.16144042183738
CDKN1C,0.955044961858351,0.607274619741514,0.300756833736934,0.132109647822069
SLC22A18,1.37440419854342,0.88623711436318,0.390146562349491,0.12853105691041
PHLDA2,16.594281229944,38.5261922708833,52.8006177879587,32.5537539092944
NAP1L4,69.995933988946,54.8349962586298,56.4621793166348,48.1574726179516
CARS,14.9278941711852,13.3551754163069,18.377809701076,12.4237297482089
OSBPL5,9.28994210923117,8.86440605338886,4.25373933276876,3.29463696052593
ZNF195,9.4993014320205,8.76315374629774,7.06143751111094,4.03930628403945
NUP98,21.4539207907208,25.3902363714775,22.1692857048973,23.9541533535119
PGAP2,2.39506382659108,2.78873207513595,1.71417872706451,1.85229536101331
RHOG,27.9498034825336,26.6897049326703,26.4053360879038,26.0731956792538
STIM1,14.4761308449029,13.2624469694176,11.6536313062183,6.37272483206545
RRM1,16.8266369737328,16.9184935358678,12.6615962889568,7.93360025831539
TRIM21,50.0393555067613,39.9493874875812,39.7816006436735,40.3799405044449
TRIM6-TRIM34,21.9407568342352,19.8145698239938,10.8181106698304,9.26879107420938
TRIM34,26.4724972085666,24.1024490792512,12.8662431806488,11.684189789087
TRIM5,16.3013193216529,10.8809930661893,9.30912518578547,10.4894345372629
TRIM22,216.615619814134,164.699491469306,126.891556335924,82.798383119904
FAM160A2,8.93040643942938,6.46601293279251,6.02148711464022,3.3543186319586
SMPD1,3.14331343628361,3.30398403892925,1.6026511423931,2.11192885001956
APBB1,0.902685040703836,0.470593163156999,1.01347711841445,1.30295785380576
TRIM3,6.59457834505246,7.82364162223683,4.17276575165031,5.85515471919598
ARFIP2,15.7691191711508,15.3096603488379,14.3974878107991,15.5639689237245
TIMM10B,19.4239060583677,19.4023770296124,16.8799649309059,11.8522033698653
DNHD1,5.44177116697571,7.04041319809144,6.65003712405129,4.77757187192574
RRP8,14.1529329814369,11.1653731665386,8.08993302328044,6.46550952818419
ILK,51.6893414524728,57.277416033974,51.9769790157417,72.5632337710171
TAF10,32.9980709832778,33.9108453392023,33.9411207855659,43.2152456226111
TPP1,118.149886664072,138.83639203236,83.1818780547327,71.0666073206679
DCHS1,2.3898303446409,0.864867691805979,0.626155332811162,1.2059592078197
MRPL17,13.3380043580272,9.70911363389268,7.97349180478321,7.355071139774
PPFIBP2,2.96402081889838,6.73010457788995,9.30041330820701,8.01069110532439
EIF3F,18.1502631106945,17.7966236802359,16.4250957483496,11.9099308006468
TRIM66,5.61340568026442,5.88033401898927,3.29578436748059,4.83267742584912
RPL27A,250.562677815809,175.642511896452,278.535030610955,246.288216422708
ST5,1.78942024055384,0.983139615919648,0.309023323627894,1.13782699412592
AKIP1,8.67990537400262,9.26640719452781,6.76310584385836,8.6894259270306
TMEM9B,10.8817149684846,11.6785127089203,10.872693277591,6.74574110009991
NRIP3,0.449262600903292,1.68680146793937,3.74133331203823,2.27867514064187
SCUBE2,1.10168519406368,0.726852470830615,0.766910861291165,3.77777019545398
DENND5A,43.3019517108954,44.7884994998664,60.6760914360342,107.195659451707
TMEM41B,3.39762320612271,3.88113105733811,3.84012473758956,4.75137636363048
IPO7,55.238343969066,72.9855363659216,52.709285227531,55.4774635905657
ZNF143,21.9766382127981,26.7909739881327,19.0473643992121,15.6976409951809
WEE1,1.80439304380544,2.00329354983924,2.3430646846935,0.813506016223957
SWAP70,75.0828056304151,68.2706501218677,128.634618046636,249.241901764202
SBF2,4.09979550424515,8.41610010159265,4.36030143568371,6.41827387245059
ADM,4.08898389298956,7.59370962535179,6.19992840113334,8.79856087150511
AMPD3,27.7072349620188,21.3842375114484,15.1704438827899,11.9444196895509
MTRNR2L8,5.7652685408575,4.90699997254351,5.37207563192126,3.01520246859593
RNF141,10.9617361681992,7.74591313474461,8.00632382986173,6.92445454718125
LYVE1,69.9995653726337,17.3922908113208,1.21697423790623,19.0499481241828
MRVI1,1.99129975342797,0.174813970313717,0.656548262114821,0.244025392334193
CTR9,71.5273214453717,61.5112383557719,51.4822483832122,42.6890878714796
EIF4G2,137.992852038659,140.05012686999,133.355475830487,163.456130504708
ZBED5,10.9072026327065,9.47917411479785,5.72830346006277,5.75131282409084
USP47,32.3714278712343,37.2366186034195,24.8494740843864,23.6677074371808
MICAL2,1.69242738987043,7.41476696886437,3.39460085211057,1.92330722277439
MICALCL,2.08916085406514,5.59560185333252,3.49629819219186,0.297246707599655
TEAD1,0.320361419251639,0.0218255273116,0.35310180655096,0.033236263183955
ARNTL,12.7599885414746,14.2925452064524,10.5227330740377,10.8951569012724
BTBD10,15.7229912840878,16.8178208731947,12.3877394116643,10.1659791484574
FAR1,17.5328608119215,21.4743926648983,9.43552895027033,10.703153456599
RRAS2,3.3974210220061,0.747165608228575,8.18375632327102,4.40277496160446
COPB1,30.6251425678508,36.6839047754727,27.1833533787771,27.265592949755
RP11-140L24.4,40.6230447310355,46.1183402163964,42.5717480193186,40.5709702242761
PSMA1,15.1818443168117,14.8158502761085,14.5687120482791,15.5241843048108
PDE3B,2.39970648644271,4.18717810361767,2.96744002317295,2.50966577577832
CYP2R1,4.44346511400493,8.17198536676518,4.1333419240587,3.10165135517774
CALCA,5.46446837140358,1.37052619270074,1.52286413699035,2.00678776590619
SOX6,2.0648299698642,1.90229044137214,2.23789367592532,1.37447588063565
C11orf58,95.1243772818516,74.8418741916772,83.3193850396875,67.0275164096731
PLEKHA7,2.26661280631086,1.34766026081476,0.955649569726959,0.82400491995982
RPS13,87.3242477390852,94.7255541641214,101.8152687099,89.4722561554691
PIK3C2A,23.4121427832091,35.0264214856628,18.1256968061034,11.1354481508432
NUCB2,21.8053381194322,14.4533288426042,21.6307859039765,8.54563630742309
NCR3LG1,1.11889198894324,0.574974498507759,1.02686175246529,1.16744052250592
SERGEF,7.84578163019513,4.67651497779079,3.81253515707701,4.24361690267057
SAAL1,11.1286069773807,6.90572125400521,7.89579756635038,6.78819821020849
HPS5,40.0554734927956,57.1933990652784,22.9913708819595,18.2156060001367
GTF2H1,23.6985068792476,23.2298013657617,16.3270348361004,10.2406966778667
LDHA,86.8321957994917,132.023723557122,117.72813876346,120.700224652771
TSG101,13.4831376931595,13.9083130154084,13.641308392188,9.25503962590738
UEVLD,6.45612125938751,7.15950113536261,6.04060420716935,6.03979438868854
SPTY2D1-AS1,4.37226946128034,7.12439034367297,6.52957181961066,3.965546235479
SPTY2D1,29.7836457093643,34.0533053384773,38.1215422100803,16.1288390037371
TMEM86A,0.582075482292174,2.93450978920445,0.580461397942906,0.322069808407136
IGSF22,0.446401154192312,0.787824441026837,0.374874351325895,0.211713829333528
ZDHHC13,2.35956264922868,1.80620085047611,2.70506809805233,2.55247479808533
NAV2,0.467272256364338,0.162065239076528,0.597520129881076,1.85684268263926
HTATIP2,16.8137594746473,13.0339637918626,14.8303119445827,13.6800791984274
PRMT3,3.25640284850211,4.37034925784292,4.03081273237702,3.37448685942289
ANO5,0.521987436580914,0.45519193236277,0.112718430730973,0.099024796889238
FANCF,2.0489618281612,1.15614455263308,0.971665085710891,0.64021653645888
SVIP,3.98875989105233,3.62327391127771,3.49741967288007,3.31054778883932
LIN7C,3.86336874075976,4.06768144092462,1.60373705839502,4.08097072504281
KIF18A,1.38883546750963,1.10538253865179,0.83307323483688,0
METTL15,1.97133043216706,2.09115237266719,1.73323789090053,0.83454299769729
ARL14EP,14.2166699823201,15.6610179473943,12.357776353607,8.72061466109201
DNAJC24,2.8057905150855,2.96978817455369,1.69033105093799,1.57497948160899
PAX6,0.111385300652401,0.166945646569835,0.035076767782606,0.855128894798483
RCN1,21.5497468776026,16.1776517810274,21.8704957951853,24.0208801422945
EIF3M,21.9444337520377,24.6150841568778,18.6027900152261,14.441782777344
CCDC73,2.14306025663478,2.2648121042866,1.20161425522097,1.30146875911569
PRRG4,2.28886973612101,3.02236389603567,3.44575962297847,5.37473648938602
QSER1,5.08817265896969,5.91893304314229,3.00168849417395,2.70727610931642
DEPDC7,6.03327975190808,9.94913643935677,4.91067366594045,5.5980569558325
TCP11L1,9.50492047328821,12.5332176109462,8.49691261823049,10.306323832662
CSTF3,22.7591739086998,22.3748594540158,16.21403594586,15.6939066798944
HIPK3,27.0907600240383,52.2521622605941,23.8956557633435,35.0307373966552
CD59,13.6180869880039,6.4007664767841,6.03278529509151,5.39206249350341
FBXO3,5.80428076791311,4.52438481473727,2.72875326845911,1.59206667664603
LMO2,23.4012894534087,23.1271929151231,14.63454312144,6.59315952269932
CAPRIN1,47.391140736257,48.9741712971153,37.4599305562302,32.2130021094038
NAT10,43.7380348833363,43.4608806680835,29.4267784157451,25.3847856619297
ABTB2,5.35947687750281,3.99245861218186,22.6513500404178,53.309709678638
CAT,111.576401986681,117.668639658406,58.9069145841293,26.7939443330791
EHF,8.89225031204969,5.03829061348375,4.69917124011818,5.25772904140018
APIP,5.70736443948103,4.0144105012239,3.8618259432562,4.19282901949512
PDHX,17.6254055713598,16.9451768742037,15.8240488461021,11.0395529883102
CD44,33.4493410936597,48.9980017336914,101.579401956788,165.280676639437
SLC1A2,0.166906324937535,0.181935443383291,1.40863759432673,3.10300717849334
TRIM44,50.4418495560083,46.7577574608507,42.1679158047711,38.8216277595821
LDLRAD3,1.8444371061201,0.858148724946205,0.595005486809396,0.298697747993766
COMMD9,6.71262449868053,6.60237431367895,4.30645278816679,3.62780467972556
PRR5L,9.53467896228317,3.10271016688153,2.19439750274324,3.09826677086944
TRAF6,8.3871319179171,8.08303766452614,10.8842360694545,17.2536122192355
C11orf74,14.3119059709964,13.3176065692974,10.9047816975826,6.48968478934895
API5,33.0334980214737,37.3586086885041,28.4558902263538,25.5987935755435
TTC17,42.4245969750429,44.0080433848587,24.0665437113254,22.9341482249567
HSD17B12,5.34355454434506,5.72453675008769,2.99340920600306,1.72168974178118
ALKBH3,20.8241675494578,17.6865258470152,19.5095074774877,9.79393648828632
C11orf96,1.47442360630766,0.898134704905772,1.20175992309044,2.87935566176039
ACCS,19.411911776454,20.2934434756846,9.34483385565736,10.5551663007581
EXT2,10.6293468924649,8.3397111168864,6.37586280525176,3.97476093075558
CD82,2.10685886905271,1.16212049826213,4.15673542039477,5.64617212652868
TP53I11,23.0890733787762,7.13198951498859,22.0426300858315,28.6750600576776
PRDM11,1.42331061097648,1.66401502127845,1.38414097074331,0.820179941269431
SLC35C1,4.15736053818495,4.25781640236905,4.22975598558733,2.27504250344863
CRY2,4.26562360040984,5.3372302898872,6.04225329894173,4.16023934995551
MAPK8IP1,1.76511311561299,4.04051157800572,2.85340681567399,2.14865125325704
PEX16,11.6123704539265,9.45627732989178,9.42188409545153,4.87564839645483
PHF21A,16.4521003852891,22.7652625460595,17.8047776799402,20.7301642495874
DGKZ,25.9578644216266,20.1529538132588,16.7996125972175,10.688977276157
AMBRA1,6.47773279176784,6.60782986098288,6.8082049683656,9.41690586083076
HARBI1,2.89930770023208,3.1182381757061,4.18777340319053,4.10681351486545
ATG13,6.71733827318789,5.92826026548325,6.75811474065501,5.95336909165549
ARHGAP1,9.6568769163859,6.76177095448815,5.57532022970402,4.14660287071624
ZNF408,4.07879907280992,3.89942685026725,2.9900779302092,1.44290517884415
CKAP5,19.1879248848978,19.8252514764013,14.1195082767364,9.36316684571112
C11orf49,1.95264814273273,2.53070625135413,2.14978450363195,1.19952717881293
ARFGAP2,32.0646905232507,32.2035710802514,31.1032776924093,22.8892354316848
DDB2,11.3266050665893,14.453894179485,6.37939821872352,6.06949005233912
ACP2,5.22800767833582,4.08894425874913,3.49737725660681,3.97136617260296
NR1H3,2.15664658963656,2.84575650255159,2.57365047003213,1.01744538167135
MADD,28.3034812057358,32.4610485934857,19.0581186073345,11.2707879031714
MYBPC3,6.44365265504289,6.49970322646171,8.23792643286174,6.34580050626067
SPI1,574.712384518097,549.584621050432,593.310811926369,491.317823512106
SLC39A13,5.07346801673072,2.64280282345998,4.43964063448453,5.73864251606151
PSMC3,102.589599621572,70.0337587500584,115.3308636049,116.480310295196
CELF1,19.2486929252355,20.519977823036,14.1532288754243,15.738597758629
NDUFS3,19.9363033485582,11.9202169130811,12.2208892609956,13.4978623007741
PTPMT1,21.7079279934515,13.7144962416129,12.6314577211479,12.8425042243031
KBTBD4,4.5500574856071,4.34829015599635,1.96284366051815,2.94870174262092
MTCH2,8.4896640038028,10.0672410703044,9.26221002261237,7.48838708267509
FNBP4,200.068089211035,201.514372471669,160.172652641791,163.374293406469
NUP160,8.66350283701624,7.46856132694261,7.51215241188053,4.36206770578728
PTPRJ,23.1699169429058,23.8686791293119,20.5219018195179,20.2779520407436
TNKS1BP1,25.1039626594732,11.3600144741095,28.068450187058,59.7109552119462
SSRP1,133.29130398601,109.830570070037,91.9253297338816,63.9182120486936
RP11-872D17.8,37.3160815979094,45.6294092005294,31.3947475780356,29.9426340013989
SLC43A3,21.1416550423157,27.0931982955952,17.8210908360691,15.9964398207116
TIMM10,44.1026119886731,20.2112247960303,37.0360558116053,27.4803369745713
UBE2L6,23.6538815627309,26.5496562409392,26.6096559392895,21.4591287205125
SERPING1,26.5333782738774,22.7582430082528,10.8651432120085,14.6022410733422
YPEL4,1.10750953872901,4.8289419602354,2.237941040634,1.30219828196273
CLP1,4.49500305983134,3.81538427272001,3.15595463056286,2.56868834035992
ZDHHC5,25.020454029308,27.0254863297665,22.5634103144013,19.0042246967944
MED19,11.826953975554,8.65780550628825,13.5103358524025,8.27624147522163
TMX2,20.6178729243574,15.6322035415958,18.4685585525369,7.60542184478784
TMX2-CTNND1,38.3479121907209,29.5291176635335,39.2202334620333,21.6077185007029
C11orf31,41.7428193009205,19.0765903107347,30.9865655673236,15.7848963110751
RP11-691N7.6,101.131851629199,58.2135544534628,67.4950189532186,44.7660374902726
CTNND1,34.2240546621203,28.5976885152424,16.8257689337334,13.6879439778272
OR5B21,1.326394345524,0.240971638277053,0.835399755148992,7.15563180528836
LPXN,23.6095863665887,35.0112157137558,42.2454240185883,21.5339796964547
ZFP91,111.008471057313,111.742518699892,102.062004377384,77.7842625105102
ZFP91-CNTF,184.737089219689,177.006678988387,171.4583973951,122.19442794459
CNTF,0.86932286918891,1.89520249407338,1.57413014405186,0.992077888581459
FAM111B,1.78480671522027,0.406526576922484,0.872451741873177,0.707503078991188
FAM111A,29.7844810688403,45.5928117308872,14.2892191512439,7.90100217805487
DTX4,3.50816231728082,1.62568547272418,1.19549850775274,0.112528178283225
MPEG1,572.516505367894,456.972061615208,145.530354831982,80.3712627161017
OSBP,26.9631955912785,32.8632969532613,22.1393611124363,22.0209367153725
PATL1,37.9342943542904,43.7886248298286,55.8138036038848,57.8576333437521
STX3,22.1824336811215,21.3449763554508,8.39337108911834,5.41741207956979
MRPL16,27.0519324087282,18.720079611277,17.5232241169396,13.7647083919023
MS4A6A,76.9263484195453,120.637034979227,53.3636418048756,15.338498153971
MS4A4E,17.1069823567532,36.214804686674,12.3136565535376,3.39881323084209
MS4A4A,5.04683000029872,4.83038602182638,4.08312178305776,0.408654963239079
MS4A7,10.6740222361424,16.8980807129184,15.9498653420494,8.99661232547633
MS4A14,16.3375627037421,31.4732058219162,21.1297817167808,15.1800119245334
MS4A1,0.084487762430408,4.48965476919208,17.1078907233205,11.254619387827
CCDC86,29.552777668209,21.5673742484645,13.761685121778,7.93918228484531
PRPF19,34.9031624391312,35.8754774418913,32.2764020526841,17.0880139648405
TMEM109,27.1610881764195,23.6761850816942,22.8626127263297,8.74903100149026
TMEM132A,0.849176960310031,1.23418839354112,2.8346259192901,3.42998144636976
SLC15A3,5.80297526166752,9.20406887940831,11.356593772895,15.914699500056
CD6,2.17626182018629,0.564815194450998,1.24012976408447,2.63766956467305
CD5,45.7182928997763,10.4475905884478,68.6564077153354,67.9877016705074
VPS37C,12.1616293665735,12.7468520020418,19.11659042397,23.8972341280808
DDB1,18.0140991477749,19.4512392787,13.8453785704317,12.4531667958933
TKFC,5.07194493003136,4.50839986738884,2.32613379052732,2.77137982444437
CYB561A3,4.29220475898696,2.1805693412571,2.05503452082891,2.32120029699789
TMEM138,2.80446666237572,2.7565971059236,2.12368057898934,2.15271297585299
CPSF7,26.6301060019965,25.9430960030954,23.2579803767213,20.3758776899326
RP11-286N22.8,5.41755031607737,4.72728241756128,5.30774636598119,4.11034528167272
SDHAF2,11.3973042217919,9.00259210417081,12.1719621628029,8.7739466906676
DAGLA,0.965247370257567,1.6951519702559,1.46355787686993,0.474741079406454
MYRF,0.346874476315407,0.304587699524446,0.412667663069385,0.335877646752119
TMEM258,2.01250511030451,4.49712927216757,1.90129686777309,4.34282477882885
FEN1,7.64113051404506,4.2551234770335,10.566784285232,2.89521651921924
FADS2,3.74254887998686,4.23214908480635,5.18457755715697,10.147437183496
FADS1,7.25271693407733,11.3378451355796,7.45065521605901,10.7199424550329
FADS3,3.43948430279322,2.67799532750203,5.73548978269807,10.1952356338892
RAB3IL1,1.30087544788058,0.223896801632671,0.603714815292302,0
BEST1,234.598239046579,356.928985085618,495.598831054804,550.557356048591
FTH1,1312.0273603343,2052.03470164575,2952.22063506543,3195.80702602079
INCENP,43.3434120952844,25.0776431070799,34.6597204621909,17.2230754213961
ASRGL1,2.89465464644366,1.46758348388096,1.49807857676685,0.521467257931768
AHNAK,121.399057345172,216.778079604167,101.929542557591,88.686587744698
EEF1G,1196.94640492627,1065.84333012773,1240.4215084325,1123.27152244554
RP11-864I4.1,628.049934538974,560.451391177249,650.575342133799,588.543981642339
TUT1,8.44525764440948,6.18294144146077,5.39844517587093,3.34772708738726
MTA2,53.6394374328716,41.8660062639301,32.5289531744753,25.3645845714696
EML3,19.2503750811519,22.2097062861077,15.5126430489593,11.8545668735026
ROM1,4.41320726513242,3.28199508060588,1.81840354185236,2.39624132753015
B3GAT3,7.88325107211043,8.5007013021854,5.71252178807503,5.55790947120299
GANAB,42.7427741413995,40.7452984782992,31.8199174558033,30.5820563299267
RP11-831H9.11,250.398885398428,152.803164519451,207.581636905947,188.87649950858
C11orf98,165.670691258465,101.043591653615,137.956176326431,125.176497758802
LBHD1,50.412355107814,31.9967975656251,41.023876217257,37.5982014363807
METTL12,4.23255836667852,2.0779169731429,1.66865745964375,2.84249358103565
UQCC3,9.18344631068006,6.31495420284642,9.405737276592,7.12334339591055
UBXN1,448.202374286152,292.569452396944,480.517957925373,453.62508556026
BSCL2,5.55407421261306,4.97914864584172,2.64810134239347,1.72325623842557
HNRNPUL2-BSCL2,296.989921222399,249.240621300609,254.975795383821,245.489178741596
HNRNPUL2,231.047804402906,195.501501138439,201.406731623134,191.504378363455
TTC9C,6.42921027861475,4.60172391432388,2.92720049696542,3.79309322672268
POLR2G,18.9437116498409,14.0579946572701,14.560196668525,7.10630367691877
TAF6L,14.0192805972251,8.26420230148257,8.8914760856061,7.75704724441178
TMEM223,4.10721693520245,4.13266359645146,2.16043658901031,3.3714034467224
TMEM179B,5.4342122169644,4.79881487135693,3.20599547299658,3.65385614190235
NXF1,76.6728490094761,92.9396563408804,66.7593740937315,65.1115217808719
STX5,30.4113270381206,35.4359097038597,33.2536850253514,26.9433441602485
WDR74,31.9597689735043,59.3480463262478,36.5956694639514,26.4652921377747
SLC3A2,19.2576295300096,22.5514410622451,41.3061456763269,28.7995205205533
RARRES3,11.7244819143611,8.20351676189914,15.3675397093574,8.41596426218001
PLA2G16,7.79089311870353,1.44551929920062,6.3894355306426,8.19969343442535
ATL3,10.6291163542877,11.6452556342864,6.25958074868513,9.61973783464791
RTN3,5.8630889556765,6.27483156564601,5.81885545382611,5.60348362922093
C11orf95,5.10378243424176,1.92360026177417,6.25466006435062,12.4064019236483
C11orf84,16.093970625958,7.5127865878796,11.4987255574685,21.9683707313326
MARK2,22.5911819725318,30.6587267782617,19.9684161818177,14.1839263630063
NAA40,20.5580113893201,13.0913356175077,7.30837410302303,5.07220605002099
COX8A,34.0990609458774,21.0184778574102,25.5672969113646,21.5627960090174
AP000721.4,198.816783920315,139.663540504662,178.091087695161,145.454849241061
OTUB1,27.0572059183382,21.2740564447871,23.831202704113,20.1357534191801
STIP1,96.8073009703413,87.4833122070991,78.3268442534895,57.6239475949993
FERMT3,81.9959521220156,66.5497095130738,63.6715754021433,34.3752664543828
TRPT1,4.56325668540419,3.40069861556736,3.46060883488529,0.463758664164529
NUDT22,7.79884941912037,5.66739907341522,4.66807583328215,3.21344913312965
DNAJC4,19.2467758055307,12.1483357591245,10.8522108674903,7.66763078157314
VEGFB,30.7053136758248,15.6097372089729,18.2063976627276,17.5793049623273
FKBP2,128.568621972784,72.8980416733687,135.833419868745,107.398488902306
PPP1R14B,86.3665048068215,35.108912487074,51.8504781362474,48.6133968897784
PLCB3,28.5665991970683,26.3934817924631,27.3928039710534,32.8628071666817
BAD,17.7133441593851,13.4633027000489,15.7858598541268,19.0019772719248
GPR137,8.83292204056614,7.20729969810314,7.52481511032119,6.44115647342052
ESRRA,31.7548509863438,28.6168930886764,22.5455461863056,12.8536147249298
TRMT112,91.7605730053562,67.4414367832338,71.8727396934753,53.5053829468756
PRDX5,213.878736452722,116.191909626675,215.995272863203,165.844356783451
CCDC88B,208.220866324628,167.90163861434,134.496318872201,106.312586901567
RPS6KA4,123.152132172556,73.2493648222403,57.03280199515,30.6009252167963
NRXN2,1.70213294537254,1.01782046987948,7.84128213780679,28.4481019758973
RASGRP2,35.9088821369533,29.3152454327037,32.470467077433,20.2431978157572
PYGM,1.40486136027628,1.19356188993221,0.96289283830614,1.02881614917046
SF1,146.518841715663,145.869066192421,129.517667045792,106.746807591066
MAP4K2,6.13481228342897,2.72768301175867,3.13516095411353,2.00988360792968
MEN1,10.3972479040654,9.72195137150549,7.47960853943748,5.39085770158909
CDC42BPG,0.87550996748893,0.422114339858192,1.65426100074742,1.20176117625314
EHD1,15.8250183561666,9.32004726018888,24.8810736867009,20.615523568692
ATG2A,5.40028171364905,6.82725928322831,5.7648244433566,3.29914888746609
PPP2R5B,12.2231469048386,8.60563539189981,5.989836040621,6.52710098571611
ARL2,14.8631163563874,6.5128829231162,8.21048838049983,9.26219219464234
ARL2-SNX15,17.0362932598386,9.42584942358345,12.3014825845821,14.7108953071031
SNX15,3.64306418461878,2.41917874822068,3.37581953277704,5.14364814767495
CDCA5,1.41577811734339,0.342947151953024,1.18892816108593,0.565765877768447
ZFPL1,5.98807016225519,4.71413750765168,4.05081860439433,5.2153415387516
TMEM262,3.23881842930647,2.72808163019379,1.85445200773417,3.09541031763926
VPS51,17.6573188220333,15.5219969028554,15.0406778521505,14.4274135197173
TM7SF2,1.81172701831404,0.691202538138889,1.33125494041128,0.80196138325791
FAU,363.739039830741,258.312262824476,433.7491921013,410.203247536421
SYVN1,47.4648744383191,37.4315854860542,57.6666753289324,50.7231819873693
MRPL49,13.06372824816,12.7104324248932,10.6057796187779,8.98457126321346
CAPN1,9.34642935564713,9.86130088949171,8.44380883193225,8.57142017559398
POLA2,5.51731942971583,4.17266842344171,2.71658111087569,2.11806880876866
CDC42EP2,0.925414520146019,0.504371841807411,0.58285159775458,0.384032766712983
DPF2,8.46991187252763,8.25844005793985,6.16627526766131,5.38026172858667
TIGD3,3.47793958028635,2.45307211490587,3.28575346042323,0
SLC25A45,4.45424216138519,2.72755045767434,2.32683558790926,2.67480410948109
FRMD8,8.70337539611882,6.52578998608566,3.29531271459896,4.21720734246576
AP000769.1,1371.97332596188,1442.35644111411,985.452762564299,1077.68923266532
SCYL1,36.2646652994204,36.6485390863002,30.69616115726,25.2117780403192
LTBP3,12.5509861010039,7.71198161910288,8.04341996724172,4.4620296539647
SSSCA1,22.3441520234778,14.021537202246,14.1375183165316,14.2064583485394
FAM89B,21.668155730146,13.4637531434461,12.2691460610462,11.1301019137338
EHBP1L1,629.603332034907,563.124569602383,567.770811990373,639.255303469852
MAP3K11,21.3429811962098,21.003105328317,15.5467994601064,14.2617642206674
PCNX3,7.51271288015781,8.25955076539731,5.69106477285706,4.92825993048232
SIPA1,41.6209740104473,32.0560936209018,23.3538196832605,14.5641547352841
RELA,88.4231541610384,91.1297271460763,103.126843181857,96.663352702805
KAT5,22.1419062154637,19.9878290235661,17.9573266321275,18.4457564784233
RNASEH2C,35.2669791477362,24.8192965787119,25.0697131913828,24.6731651756887
AP5B1,4.51323757411974,3.82379064837805,2.04772206316504,1.27820409204358
OVOL1,0.160414800686262,0.116572925557774,1.04401456366827,0.044379780367351
CFL1,177.957512119626,123.268994295168,165.951598537725,167.350724458012
SNX32,129.398056977021,91.7233386724838,120.703363437444,124.560011155154
MUS81,12.6283593130459,10.2831434266289,12.0725638465514,12.0720377617481
EFEMP2,1.29657484445732,1.57959878061249,0.744564027340962,0.664660601688463
CTSW,1.25714251742,3.39322831654121,31.7467296325773,6.75718945614169
FIBP,16.3274805692235,11.5082822489058,10.2448379854649,6.622818581095
CCDC85B,28.6975657625334,14.0583391371601,21.9445921245929,12.5535372434388
FOSL1,7.08945008120342,9.63005416752032,8.93026253009031,13.5785194462587
C11orf68,3.85678719264944,4.3314686189789,1.91384501922549,3.49201583578742
DRAP1,239.758759360415,119.79252278718,229.924184136123,133.153291222998
SART1,195.19546057135,148.758681990241,182.190322204395,149.322315600657
EIF1AD,7.76357972789286,7.95691681329741,8.0261485543034,4.4154880127798
BANF1,35.9702154517547,24.7529143071869,33.6476507054371,16.9260165746695
SF3B2,142.59769500275,134.320457249734,128.24986820275,116.668801664219
PACS1,22.8199417571136,29.268814626886,19.3930083103371,28.4853808092663
KLC2,13.9173966286578,6.61282207165609,15.2125649943453,22.1978929621029
RAB1B,63.6305248871622,49.0159965176672,56.3199015132134,44.6832743810741
YIF1A,13.1719801139504,10.6740796891203,9.87888057122188,8.27117645595895
RIN1,0.338692576983776,0.881954433639172,0.687357773793735,0.624676447737922
BRMS1,57.961428007389,42.2096235268886,65.0193446000477,57.6187242997521
MRPL11,16.9821400765102,11.2216477333454,15.7756968728835,12.7827401262102
PELI3,1.72995472395712,1.91430054518693,2.93854594633598,2.13195898040316
