"","CD141+","CD1C+","IL7R-CCR7+","IL7R+CCR7+","IL7R+CCR7-"
"TBC1D14",39.8136561557276,37.4265730646794,43.4309836532361,41.6437092966893,52.032656209689
"CCDC96",7.8064602645717,9.15365184404139,13.6043349216948,6.71107238274911,10.9252924204411
"TADA2B",7.88941066255267,7.4193065591681,11.9720973696285,14.9220819281959,17.0625937585797
"GRPEL1",43.1497559003985,39.1726209937909,40.1420703638707,46.5168859398374,52.1606585544577
"SORCS2",0,0,0.292890541293413,0.144590932775194,0.119550348599633
"PSAPL1",0,0,0,0,0
"AFAP1",0.0451798758171124,0,0,0.256484008411246,0.526743410196012
"ABLIM2",0.074958709489261,0,0.229400258226627,0.219632016673746,0.686658544647272
"SH3TC1",17.6567458606129,17.4132119812088,17.0731642074021,13.3491903808394,18.1082494321142
"HTRA3",0,0,0,0.050005799038674,0
"ACOX3",2.24001025489086,1.49740616431801,4.69041812432846,2.6555536672796,3.92719475873053
"TRMT44",4.10923955968899,3.02626392489207,3.41341287910985,2.92405737579122,2.6154308672681
"GPR78",0,0,0,0,0
"CPZ",0,0,0,0,0
"SLC2A9",3.0164363899038,3.55975893829231,2.41274340235077,1.97103671011245,2.39782137801353
"DRD5",0,0,0,0,0.0810299948609315
"WDR1",85.1874033674005,70.1380482865544,89.5901161624933,131.845454578588,112.454973550156
"ZNF518B",2.74425175829763,2.64054291974648,3.64778315552824,3.16757503808774,3.42800346897223
"CLNK",8.80401879808492,1.17361773541063,3.2048884394969,3.53224978024196,4.01572433442283
"HS3ST1",0.749600863942847,0.435592003671279,0.821324652999696,0.345723413706395,0.41616433804402
"RAB28",4.89968735200943,6.71126044840827,2.70739128112971,5.64530798057697,5.52543571440256
"NKX3-2",0,0,0,0,0
"BOD1L1",90.0703782328846,73.4349265009672,111.437173204102,122.976066060217,112.256175541293
"CPEB2",9.5398091526796,9.58193161092473,10.1184254997919,22.1094017833922,11.6010520578867
"C1QTNF7",0.16243067658984,0,0.0828492544040161,0.0297455236624461,0
"CC2D2A",0.536527360413471,0.48993260110159,0.851388827600146,0.349343694151852,0.372337407361235
"FBXL5",29.0517370378872,27.7428194702109,34.6430090013417,32.3204986137368,33.895628267947
"FAM200B",4.61238041339557,5.1338856242181,3.45686235087282,2.9476690078754,3.88025512031785
"BST1",0.304312237382913,0.227359814763801,0.776086220365138,0.334367634780074,0.190067001368427
"CD38",4.0017836088815,2.42152298700293,3.07015406620887,4.55448878456573,5.45330092328842
"FGFBP1",0,0,0,0.122199601624309,0
"FGFBP2",0.725480373920864,2.1681031935876,3.33034118883088,6.37705953052556,10.2707139086128
"PROM1",0,0,0.0622205256036618,0.0670174570651479,0.050793620668811
"TAPT1",5.53169517353111,4.47908710191614,6.67703816672858,6.67204673378114,6.31905603766023
"LDB2",0.689959628796024,0,0.082804759637956,0.148647743114426,0.33798762625487
"QDPR",8.89359726120706,3.76529853413996,6.35076504353714,4.88598668671765,5.49303368235089
"LAP3",102.125498475485,122.662872639193,109.373820783929,131.802391771926,129.890332475463
"MED28",7.59699899844284,5.42914203457103,7.58136311425714,9.88975552078524,9.45546698363538
"FAM184B",1.30097847180765,0.869680475380107,1.60655238730977,1.55486167829373,2.53747961859127
"DCAF16",9.97987432978763,6.85832580768504,6.72307249037241,10.1207075168776,9.80065863922189
"NCAPG",2.9024374845696,1.27355685713557,1.36292158431122,1.70422628727404,1.68811117113243
"LCORL",1.48008640695088,1.66441829666567,1.64995366327191,2.2298301986932,2.09664702680611
"SLIT2",0,0,0,0.1025963294527,0.330477563472148
"PACRGL",3.2612430003263,0.882203447911622,2.86797735204379,3.64512137568406,3.51190267905451
"KCNIP4",0.219046006618618,0.081827566183107,0.335179266186683,0.240680084938314,0.228019188437162
"ADGRA3",4.50974286491348,1.37337617837053,0.950097336152953,3.19571113860797,3.57188977346431
"GBA3",0,0,0,0.11328053111012,0
"PPARGC1A",0,0,0,0.0305555213629138,0
"DHX15",49.1923602599642,44.701190338877,49.9553445158189,55.2512952399527,53.9428251502773
"SOD3",0,0,0,0,0
"CCDC149",1.75085928270924,3.07583518971316,3.59630352292349,1.58582103554377,1.77332393261713
"LGI2",0,0,0,0,0.176228893614783
"SEPSECS",3.23771227530071,4.21283289631737,2.63485754982118,4.67669365943599,5.15018950006659
"PI4K2B",12.1041481877686,6.98585509939508,6.79448139591987,10.3441444980056,10.2933272285345
"ZCCHC4",4.4827267422667,4.85051495724499,4.36266285784348,5.15192131816252,5.49236037893732
"ANAPC4",18.8170866934705,16.8614577330234,14.0418375526166,14.0163872523624,18.3156550033201
"SLC34A2",0,0,0.0984352814083043,0,0
"SEL1L3",25.7621093523274,17.5512426373679,37.9228329316731,46.201802685084,38.3952770014091
"SMIM20",15.8923856725065,12.5040846016655,13.1992430629842,13.9077853052134,14.8744328655696
"RBPJ",18.082125930563,22.095034673385,22.7449542028118,20.2449069176687,22.3833867031762
"CCKAR",0,0.393914097672166,0,0,0
"TBC1D19",1.71651952187158,0.0986505893995524,0.404089156089944,0.314341928057174,0.989632494020812
"STIM2",45.8741117899374,34.4453903761238,36.5538968716662,46.3426734107885,52.8497587845168
"PCDH7",0,0.110626540614928,0.302096424091842,0.122020028366963,0.0308269880032607
"ARAP2",8.93862103770778,6.39207081409283,15.8177212438437,69.110895197752,39.9688208397432
"DTHD1",0.080709368761221,0,0.57633173929572,3.26640318193694,3.12538084485853
"NWD2",0,0,0,0,0
"C4orf19",0.245537130162747,0.550342078697214,0.333969232734745,0.74941001176641,0.545270434732045
"RELL1",14.0894846630111,6.52477126344497,15.7983570919116,18.5516506148523,22.1090777965697
"PGM2",6.85524111426302,3.56692193194505,4.74535656555876,4.25933573642183,6.7282897460659
"TBC1D1",30.5981709411513,24.6048026287344,29.6005746104014,30.5679962837537,32.4212385217316
"PTTG2",0,0,0,0,1.63936226940061
"KLF3",24.2662067265495,17.0808709495609,24.5340364254035,29.5243028443743,29.0830381745579
"TLR10",15.2145294210639,10.1220136646327,11.6267543414247,10.4950100590187,11.8195803744027
"TLR1",24.6959278333039,22.5595081471698,17.7981298986582,14.9590500862487,15.1123173877458
"TLR6",13.2984699859148,10.3566445530477,15.0222515191672,7.96637122897313,13.858881589976
"FAM114A1",1.11704019798942,1.00843949865981,2.13658719258807,1.77286007957025,1.47287943851096
"TMEM156",17.9635680017973,12.8921534308396,8.03409786749578,12.3806512076582,14.9595539692709
"KLHL5",18.2022377059023,18.3410508424301,17.8490778356372,19.6609989292241,22.7558185412328
"WDR19",1.32864375929382,1.94715116915375,1.92880123199504,2.27402399648411,1.61712966189268
"RFC1",20.5334829502404,13.2468505213007,19.4307110426351,24.9982103117555,25.0870698821936
"KLB",0.521863965127224,0.0556997902002734,0.608414846876188,0.505143256204797,0.248339214766156
"RPL9",223.790883217956,208.88325442593,192.31411777922,224.695426765723,197.026210241278
"LIAS",4.7845195114505,4.67453255516808,7.69660831203024,6.57132821194199,6.3597364878878
"UGDH",1.90561902914936,1.33998961284771,5.3744690246893,3.28443527530159,2.80049277665222
"SMIM14",8.19687039050968,3.07465162384792,8.70588372239387,14.825406214025,10.5060494155205
"UBE2K",16.165971153861,16.6638055274548,18.78409790332,26.0423193907753,18.1060712444353
"PDS5A",23.7227148244669,18.5982713109392,25.2801628444931,30.4950187265868,27.9084724679491
"N4BP2",18.8101164565145,14.7768853274193,13.6389163526091,24.4587006703479,22.6713439510596
"RHOH",17.5318019386332,7.02345021000827,16.0295629086434,24.3650342342478,18.5428461454078
"CHRNA9",0,0,0,0,0
"RBM47",12.3651778385096,10.626090968104,13.6425493456321,12.7214805429035,14.0318268839526
"NSUN7",0.863119099683769,0.752335935274886,0.92939936119023,0.63224337033288,0.638916710747785
"APBB2",0.104991949760854,0,0.321312633994952,0.134588392665798,0.0291447804918139
"UCHL1",0,0,0,0,0.330937577609063
"LIMCH1",0.500930105358726,0.998022092426626,1.4904399334208,11.6502278640091,2.9027417879154
"PHOX2B",0,0,0,0,0
"TMEM33",3.54926305505884,2.71341798347963,2.32957725418827,2.64017874727842,2.70368771687676
"DCAF4L1",0.0950178612113453,0.496932704942674,0.581576765302961,0.870019167054885,0.23738460355319
"SLC30A9",14.4342980970414,11.7688992558497,11.9718147310914,18.3423208814857,16.5412220235902
"BEND4",0.258656722019703,0.270549100740039,1.55677671722303,0.492618451088802,0.387723671930116
"SHISA3",0.460096634906687,0,0,0,0
"ATP8A1",7.16637792347491,3.69046049895202,7.47576364926418,12.9308325301978,10.4523556189036
"YIPF7",0.750289961997584,0.653988656366917,1.91346133757979,2.01518129584313,2.7075549303228
"GUF1",9.26396413712373,6.00864925816052,9.9695889502496,9.89927888645586,11.0210980886287
"GNPDA2",2.09273184784865,1.35032650824403,2.5229857491143,2.89169548204557,2.90461366193801
"GABRA2",0,0,0,0,0
"COX7B2",0,0,0,0,0
"GABRA4",0,0,0,0.0136896594351197,0
"GABRB1",0,0,0,0,0
"COMMD8",26.830655108554,29.3494999839771,23.0487939330185,22.4748317141434,30.3619298977212
"ATP10D",17.590508124729,15.4603246796354,13.2114916031775,9.97666544176502,15.5970277867029
"CORIN",0.0224757228958332,0,0.0917115866635515,0.0164636917425832,0.0187171496010678
"NFXL1",6.82564747430563,5.13739884742825,4.22935835879628,4.07395594264452,6.10525953696827
"NIPAL1",0.492606387941419,0.481282308872394,0.0386551385038962,0.333082250257269,1.07290593228865
"CNGA1",0,0,0,0.556501285475911,0.105445343773231
"TXK",1.2406508410585,1.07327977073119,0.732721955747961,6.2419465000779,8.10229934212834
"TEC",10.6324279366504,9.49890124361814,13.2566310763016,8.85977434258036,9.74451034972751
"SLAIN2",11.9541907106825,8.61973890001202,11.6274941022946,11.7348142578216,13.1673741649014
"SLC10A4",0,0.378509635752026,0,0.278328366381178,0
"FRYL",12.2024144261081,12.214765764474,13.2251043426744,18.5720909526827,18.42026232338
"OCIAD1",25.6338194274913,20.409329489913,18.6922522884635,20.7498500890497,24.3909910496003
"OCIAD2",7.6696978716966,5.32093388478633,4.00514250010426,9.79828690535217,11.1014030011243
"DCUN1D4",3.21114263866612,1.42170701218859,2.51747102616542,4.69349839080689,3.56553231157243
"LRRC66",0,0,0,0,0
"SGCB",0.599108434750768,0.447609941420035,0.305580744772708,0.438852918583845,0.831534411037086
"SPATA18",0,0,0.140421186198428,0.0336104550915678,0
"USP46",1.77973345065817,1.50064617000375,1.55617602558357,2.56078536038158,2.68897451825706
"ERVMER34-1",0,0,0.113452878915286,0,0
"RASL11B",0,0,0,0.70539126835683,0
"SCFD2",7.97231180132817,5.69041997924533,6.89827343753125,5.65730441409948,5.4535603448632
"FIP1L1",50.362703388314,33.6301714650313,42.5944098701607,57.8708346176376,57.7521304039697
"LNX1",8.03889278962529,5.50310035490303,7.47347307052053,8.29621099768154,8.47538361968112
"CHIC2",62.9566143908944,66.6993999829266,71.9440169986438,65.646497522363,89.2430426708494
"GSX2",0,0,0,0,0.098026940823453
"PDGFRA",0,0,0,0.0341284953981579,0.0193999062912012
"KIT",11.2887641322173,7.42934875566487,8.23156414640025,13.6873548573629,13.4396468916564
"KDR",0.0724437184375363,0,0.295604657189725,0.159197244231446,0.0603290902783098
"SRD5A3",1.74394320654054,1.76281014750123,1.62205531758668,1.76589483134604,2.94732856873121
"TMEM165",15.8006948010621,12.310025229738,13.8534419770388,12.8470895587016,13.2923696892663
"CLOCK",6.8040770063038,5.60193939105792,5.85951034801103,5.12524578086205,7.86532436088467
"PDCL2",0,0,0,0.578638531733228,0
"NMU",0.465051521744143,0,0,0,0
"EXOC1",25.3127795510774,26.3245417095933,26.3843188961987,25.0951862642246,28.2475987321444
"CEP135",18.499119777713,13.8800009138095,21.0394818545932,57.0766971568036,26.9214655148143
"AASDH",3.31251782247923,2.47487069530171,1.83866065013881,2.89033303549685,2.47460102483545
"PPAT",2.37591821299235,1.02769646000516,1.65833315923582,2.59530924464646,1.70089989212586
"PAICS",2.29215895711328,1.39706662816815,3.07667545122803,3.28073498778826,2.16000936147844
"SRP72",50.8739830019554,49.5491435355906,65.2411420292047,65.9221061685257,64.6349201502577
"ARL9",0,0,0,0,0
"THEGL",0,0,0,0.185241783165016,0
"HOPX",0.116967685721795,0,1.31252966869956,1.34945998868419,1.65592575593525
"SPINK2",2.34935354248984,1.31644866838625,0,1.29069371974692,0.489118880896296
"REST",12.9102219274887,9.04937791949571,14.391009222635,25.1556827934583,17.5153133077519
"NOA1",8.8295104073458,6.24956539147232,5.07921728408809,6.66222208761898,10.283097854416
"POLR2B",36.7673232207606,34.5597706569791,34.8419443605445,52.4858782075697,47.415935274443
"IGFBP7",12.3341060980717,20.5365992268256,6.47087018555222,8.34648605436339,8.51066852759556
"ADGRL3",0.0324083506325881,0,0,0.0474788817403864,0
"TECRL",0,0,0,0,0
"EPHA5",0,0,0,0,0
"CENPC",15.9248964581926,12.6058914131405,23.1461655570086,22.5494018276323,23.3232417113239
"STAP1",4.24658073858511,2.86569530874494,22.7780133341488,10.0845682719319,10.6092988437554
"UBA6",6.88149737990235,5.12653424174815,6.67602509715777,9.89268414202801,9.00069445190289
"GNRHR",0,0,0,0,0
"TMPRSS11D",0,0,0,0,0
"TMPRSS11A",0,0,0,0,0
"YTHDC1",164.26347879012,155.966343350928,190.129866766126,221.56737546288,213.661761790482
"UGT2B17",0,0,0,0,0
"UGT2B15",0,0,0,0,0
"UGT2B10",0,0,0,0,0
"UGT2B11",0,0,0,0,0
"UGT2B4",0,0,0,0,0
"UGT2A1",0,0,0,0,0
"SULT1B1",6.07155866224893,7.57572422480714,7.89147595308205,3.42026817278774,5.90320476427042
"SULT1E1",0,0,0,0.0720786712705888,0.245833187533816
"CSN1S1",2.30165093249005,0,0,0.084299116044384,0
"CSN2",0,0,0,0,0
"STATH",0,0,0,0,0
"PRR27",0,0,0,0,0
"ODAM",0,0,0,0,0
"AMTN",0,0,0,0,0
"ENAM",0.66046300523691,0.129855153326458,0.354605479406334,2.32985850392218,2.98166029847822
"JCHAIN",9.17646306298711,6.45268807615358,7.7091231222937,35.536844327008,45.7390204920059
"UTP3",166.999597650922,90.8605716077776,102.193296382359,151.208743666925,172.497341013598
"RUFY3",138.106471429483,106.226477915378,113.000269409681,189.405384909894,156.51440531521
"GRSF1",14.9394441161449,13.2721474398727,14.3784801201933,37.4055805996326,21.9720871614039
"MOB1B",21.9731692050085,17.2635617103887,18.7362962829067,31.709963537075,21.4520949921566
"DCK",39.6237731340416,30.6537676502741,35.7624955502748,41.8646860480786,47.9751807193355
"SLC4A4",0,0.0381064256465763,0.078045115973727,0.467011413406739,0.637119982089889
"GC",0,0,0,0,0
"NPFFR2",0,0,0,0,0.24010159562438
"ADAMTS3",0,0,0,0,0
"COX18",2.50241850594478,1.50541138817947,1.92286041181064,1.94017267438447,2.65229200495199
"ANKRD17",25.3806666816846,25.5319539513531,28.311388129543,38.9830379083066,38.4310709701564
"ALB",0.06713432539244,0,0,0.0491765645861523,0
"RASSF6",0,0,0.17436195240411,0.801299197140827,0.569360337834652
"CXCL8",2243.69720414042,2430.72887520422,1671.29314338592,1267.39179793437,1291.95912821993
"CXCL6",0,0,0,0,0
"CXCL1",0,0.784180842588109,1.07071154476301,2.43465734069544,1.16543140756772
"PF4",0,6.16958172844154,2.29742079803455,0,0.625165192138975
"PPBP",0,0,2.58767769139928,0,0
"CXCL5",2.14385453286307,1.06782072182211,0.182248773576683,8.11370688231762,6.69503149028264
"CXCL3",33.1026984495211,23.3579166163604,37.7291920270886,21.4041495996966,20.7603301840184
"CXCL2",177.893833355178,157.752091741765,140.306040825745,98.3683575151382,118.188729904257
"MTHFD2L",2.60907686160306,3.01884467357475,2.84999663243977,3.9238280880869,2.19199381148392
"EPGN",0,0,0,0.595066251900958,0.728555245965707
"EREG",219.217657153803,300.871959874089,238.75762463413,142.380351769171,189.163155258485
"AREG",1079.3611600772,815.772671775675,646.948863964332,1074.86513770402,1276.91963103002
"BTC",0,0,0,0,0.0670454147819497
"PARM1",10.5384887451258,11.4066066781231,7.90208091200546,6.10306174858477,9.6012656604387
"RCHY1",8.56431515291195,6.94044838960235,8.63092992366469,9.22044855482264,9.9217001323625
"THAP6",3.97629817683229,3.01833153835793,4.54304996683507,3.55346736882757,5.27166798332652
"CDKL2",0,0,0,0,0.099867700622042
"G3BP2",85.0290672135079,41.9036198207266,52.4817096867829,111.760935000466,95.227898415438
"USO1",42.9409904191117,37.1402267591599,40.6291624012776,53.0277820095672,48.475646925587
"PPEF2",0.364270121470608,0.612350896963761,0.18579931204564,0.300185444359696,0.455030860878017
"NAAA",26.3371014865306,16.866131313651,17.4272171053421,13.8918666653003,21.8904557320984
"SDAD1",30.5227527698731,20.8150482949254,24.3132184406914,28.9943320312898,33.6930192610082
"CXCL9",6.12289549157663,13.1055507824068,16.0372269332387,21.1526172459837,15.7792607145793
"ART3",0,0,0.070553292760467,0.0506617628454657,0.0575960610207353
"CXCL10",7.90409633576621,6.04939507139398,11.9963395525489,10.5205440189235,8.66938261343742
"CXCL11",1.18822126231798,0,1.69697678792629,2.26299828291056,0.197903446568103
"NUP54",12.6695627831145,9.34067107035525,12.9244530927671,20.2782748078012,14.5480957538475
"SCARB2",22.2525312581268,11.1432304639644,19.6084292609265,16.0811129047307,18.564492067989
"FAM47E",0.0476888129680837,0.178147940680513,0.0972964634702613,0,0
"FAM47E-STBD1",0.559438906478149,0.679204135097905,0.428020407776948,0.409794592492132,0.465884979706281
"STBD1",0.397741433070649,0.198108844443312,0.405743322225984,0.485582627507124,0.44163716497303
"CCDC158",0,0,0,0,0
"SHROOM3",0.0344574233376807,0.0128720314612836,0.0351506487831615,0.0631010177853319,0.0286951725854503
"SOWAHB",0,0,0,0,0
"CCNI",60.4203365409567,45.4585924210178,49.5807276991143,69.9834766625564,63.0342315275159
"CCNG2",11.6371668053073,4.64156231918212,8.28516908210685,21.1443615590941,13.5019302357832
"CXCL13",0.633718006569587,0,0.646467347781442,0.69630716397248,0
"CNOT6L",11.0851263496769,8.19157970380711,9.25884863091749,14.2897216224612,15.3789168958915
"MRPL1",10.9680833679492,8.02019645080334,6.54660481306465,4.65814441281796,7.67637218427775
"FRAS1",0.0222496311742745,0.016623294764123,0.0453945127177606,0.114086541071893,0.0370577335543394
"ANXA3",0.663808169579162,0.66126512589901,0.722307065918598,11.102619768309,2.28490982971114
"BMP2K",15.900452198092,14.6578218272456,25.9246221319235,60.9850834461501,30.7194021873611
"PAQR3",7.49432983218662,5.08026276414091,8.48419984030549,21.1687090105908,11.5535850206975
"ANTXR2",17.3987683450582,17.1203277385477,21.1485068622534,54.6829837750359,30.7584570212626
"PRDM8",8.49925241897263,14.0291114994839,13.9631240510594,17.0485224071714,12.5098443678934
"FGF5",0,0,0,0,0
"PRKG2",0,0,0,0,0.295230473848273
"RASGEF1B",97.1371056975083,68.4984237760985,64.8193186419313,92.363080243859,77.1292874583165
"HNRNPD",364.441911802568,265.272169722878,336.889011734442,368.63045858485,381.602409403587
"HNRNPDL",392.151553470737,298.554659316043,369.505760757565,443.665123958636,451.933698364576
"ENOPH1",39.8566378265166,36.13505322646,38.6027202271892,41.3327932534064,47.4563669161575
"TMEM150C",0,0.046140850449205,0.126000377918175,3.23452791894081,0.102860195056372
"SCD5",0,0,0.484963476938327,0.619083909067797,0.483876693449598
"SEC31A",86.6689238390971,56.5845002085337,55.7130614710105,75.1896954908793,73.2489888153246
"THAP9",3.76807673435352,1.48581633332484,3.95065866377932,3.25851500037675,3.61735704204883
"LIN54",3.18228407221862,1.50162289006234,3.34882121447155,4.45354173127212,5.32812922768327
"COPS4",7.62914021930241,6.8874211973807,7.32863919926406,12.5972334417587,12.1772221665657
"PLAC8",50.60286802264,31.4323616219329,28.0313560714598,32.8647312972152,40.8666251268257
"COQ2",6.12957687951342,4.15214427394886,4.16859577629436,3.02325074249299,4.01557079795683
"HPSE",0.672310238488409,0.358786405420528,0.832800845661891,0.562827396254815,1.1997451050157
"HELQ",8.79251732465361,6.11293571448161,8.15966977393327,8.56511258371239,8.94930791612464
"MRPS18C",20.6398868197019,18.6230863480234,19.6292715752608,17.8662673409357,16.295921284609
"GPAT3",52.5596724185747,67.7434564569367,52.5500780308602,23.6797140661411,41.2115095835235
"NKX6-1",0.146929758166085,0,1.04920016570426,0,0.0611794841302561
"CDS1",0.304926182717243,0.455637019499748,2.38479935188642,0.483949868167827,0
"WDFY3",5.72968526211527,8.24003979824429,8.25977477388611,4.48276653217748,5.99240271083853
"ARHGAP24",2.37950773881796,4.45519434696491,11.025566832719,2.94002228187166,2.72169793057165
"MAPK10",0.323347253046432,0.0862790658104276,0.400535125547044,0.101509326777162,0.115403354539102
"PTPN13",0.047749076842938,0.0713492257788675,0.681935912250075,1.46027623143649,1.94844029344409
"SLC10A6",0,0,0,0,0
"C4orf36",0.731331022097645,2.63556187550675,0.833814075845808,1.74892672726997,1.86292109627143
"AFF1",28.9173178485064,30.7108393412946,40.7901893333699,45.288802752629,46.3336350564061
"KLHL8",3.76107414410293,4.56049038289478,4.43426581551569,3.91800603323229,4.18471331904177
"HSD17B13",0.47290908813156,0,0.385938579338859,0.20784638123584,0
"HSD17B11",28.8627972170775,39.7893681574727,34.1924146697215,19.6077666733626,24.8890201463394
"NUDT9",18.9401872117374,15.9594593592052,13.5103351201001,17.4988179217321,19.152752459921
"SPARCL1",0,0,0.332576493627856,0,0
"DSPP",0,0,0,0.113928144482577,0
"DMP1",0,0,0,0.0619199323666803,0
"MEPE",0,0,0,0,0
"SPP1",4.68858492409003,2.48126846530249,1.7935917647732,16.4566693148257,15.5367421856787
"PKD2",13.3602924444321,11.9843599704662,13.9235344860634,20.7360032801028,17.6849658663832
"ABCG2",0,0.0349387504123415,0.0954099396323478,0.411062521305536,0.545214198094799
"PPM1K",6.24052845608429,3.15796404395345,6.61014426544399,11.4500306699701,9.9455749650476
"HERC6",2.4655437358134,0.526306769546447,1.43722647541467,3.7554070218495,3.2916949232907
"HERC5",4.09091167627428,4.0870860532708,5.96866645431468,8.08394208915763,8.43776251563821
"PYURF",87.2868561569004,69.9436303037882,82.2457514590041,70.4055563677376,94.1918618439632
"HERC3",43.9823527014364,34.2532807795123,37.5277327808668,37.035714321128,45.6802138158736
"PIGY",18.8056548539394,3.12226842394528,7.46044173125197,8.41825734876406,1.74009113387991
"NAP1L5",4.29786951374919,1.75148362256646,4.78291137272853,6.58266772593027,4.79930779557615
"FAM13A",5.11239953245406,6.16521020215922,6.66782272325516,5.48537505729444,6.57192194415031
"TIGD2",3.66461177376874,3.5803693552795,3.1632087415069,4.31047034309013,3.40391467376633
"GPRIN3",22.2015841164125,15.3285822631152,13.4763888583076,15.4819581766551,21.903518742375
"SNCA",1.80737512187559,2.27869590133226,2.53513764858687,3.4752909125622,3.95096925614886
"MMRN1",0.740621978821208,0,0,0.964467563600357,0.890888763824906
"CCSER1",24.9366485929478,10.1032091065782,10.2019465945199,16.9525053497906,18.1050909115814
"GRID2",0,0,0,0,0
"SMARCAD1",10.2708392870548,6.92235545632031,9.41507037428868,12.3769342903214,14.2953186244913
"HPGDS",0,0.962859660818748,1.2051210944372,0,0
"PDLIM5",5.9080204030413,5.89556915524131,5.69321175577867,8.25105153225406,7.57582959166428
"BMPR1B",0,0,0.0732806380446169,0,0
"UNC5C",0,0,0,0.0155422797012107,0.035339239686658
"STPG2",0,0,0,0.142280036503972,0.129403624418074
"RAP1GDS1",13.7097600160193,11.1173248657181,11.7683516689882,15.5077580170845,12.4265413025943
"TSPAN5",0,0,0.186762067565662,1.09520776201405,1.52462897463772
"EIF4E",7.96161461036705,9.38006719963358,11.1962312780593,8.30523376912857,6.58994419711036
"METAP1",17.5114433224158,15.3460971886419,16.290835842593,19.6645041464963,22.1955661415034
"ADH5",9.22505099390741,9.46818595637825,8.98288699206849,11.1429537474986,13.0367370276872
"ADH4",0,0,0,0,0
"ADH6",0.103027774074197,0,0,0.150937749245568,0.0428993156159896
"ADH1A",0,0,0,0,0
"ADH1B",0,0.12695001836165,0,0,0
"ADH1C",0,0,0,0,0
"ADH7",0,0,0,0,0
"TRMT10A",2.48508920045968,3.17182258139314,2.95759918827436,3.92513547976015,4.48394344706575
"MTTP",0.671989972138629,0.125515422007433,0.12853299018274,0.661446658032583,0.664542028991004
"DAPP1",69.9379510644082,47.7833044293662,67.3276979809819,237.035750274884,117.937660923875
"LAMTOR3",5.79388609082564,6.57331333834386,6.019902106855,9.3133966611364,6.29928637284946
"DNAJB14",11.9961103272967,6.03551819020865,10.9111384763463,15.9491503908044,15.4614375344712
"DDIT4L",0,0,0,0,0
"EMCN",0,0,0,0,0
"PPP3CA",8.21958269416862,6.69344154456177,8.65113567339692,11.548073325378,9.85105880358027
"BANK1",7.89656575617802,14.3909437440583,119.777489136419,17.3664548592575,7.80520370419865
"SLC39A8",1.99423135192367,3.73792868300332,3.03368271016187,5.26654824750435,4.51604670432491
"NFKB1",119.57034291288,130.806929132063,200.447057817798,338.601337171867,195.31751241683
"MANBA",25.9038713575513,21.4012497440995,32.8942079415163,23.4528293979804,23.8769089159311
"UBE2D3",209.037633810498,164.269103229769,167.925511412521,158.968969022522,159.267677911669
"CISD2",28.089058397636,15.7233222108806,24.9282347222616,22.7095092802267,28.9681454585302
"SLC9B1",12.3370654785837,6.71387346855415,10.720782575175,10.3758421568637,11.5423512330288
"SLC9B2",2.78433805584626,1.512911606988,2.49606889333663,2.78121199751941,1.86200112865211
"BDH2",3.61882391661678,3.20440909486787,2.05090476206454,1.66903777494911,3.18107999334328
"CENPE",4.41710308136909,2.22400462599321,3.96721075543704,2.61131775764552,2.57890571318829
"CXXC4",0,0,0,0,0
"TET2",43.5424741844272,39.3280449281471,39.9120499636051,37.9689123798051,42.2318554920299
"PPA2",21.3365118565574,23.2565055043793,15.9019299471464,15.7184160757576,22.4742453730958
"ARHGEF38",2.5725405791164,1.60912791449139,2.0139944296268,2.90330871691323,3.18859818806231
"INTS12",10.4717144041695,8.2583479034683,7.35897819218182,12.0812509148597,14.3404585208333
"GSTCD",2.98922115942373,2.58312532992963,2.53500950963431,2.90192509083686,3.05918801884813
"NPNT",0,0.166143268267809,0.0756167054663433,0.0814464240350351,0
"TBCK",7.32449869053698,4.81686893373776,6.84746627223172,7.15867304472301,6.88120542211285
"AIMP1",62.4685906405341,56.5458479209507,61.0846083938957,59.7310404306194,67.1691909323164
"DKK2",0,0,0,0.153803434690842,0.17485518687286
"PAPSS1",21.8368966776424,15.9740207980685,19.2173943272819,21.8210612948817,24.6449537561215
"SGMS2",0.861121923858261,1.66388076619874,3.84698874864951,1.59870209661383,1.08804126694731
"CYP2U1",1.26447325671082,0.555718707345904,3.45241242189334,2.16576542967375,2.26089104755509
"HADH",6.5305107308752,7.76223524709146,4.39079352955517,5.70778139239962,8.21943866037776
"LEF1",0.084578480451509,0,0,1.44044404500015,0.986084100863117
"RPL34",352.263164171713,312.108135460638,294.664361252658,307.348042860418,266.86833568304
"OSTC",74.1688152837308,65.9934007788434,56.6384555923619,60.2347681962038,67.4869111187452
"COL25A1",0,0,0,0.0124807799945466,0.0567563168573487
"SEC24B",15.8555480265086,14.2477800761783,18.6561074984804,23.9446478448162,22.1755760413719
"CASP6",1.05013564161216,4.62033056404975,4.04699206625814,2.13676349211833,4.46978633514907
"PLA2G12A",6.76495184174485,4.53588918895647,4.06985076846416,4.66950669764598,5.27252939016673
"CFI",1.40415556242748,0.262270547611404,0.477468270800126,0.214282914332176,0.438502965737738
"GAR1",11.7456194458107,12.0869633684548,10.1733296335254,12.743339981118,11.6269725763794
"RRH",0,0,0,0,0
"LRIT3",0.2327047645371,0.0869299779312453,0.118693196648094,0.0426146416749901,0
"EGF",0,0,0,0,0
"ELOVL6",0.15534645529003,0.0928507945725813,0,1.27447971522769,2.01814324599502
